source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,pmra,pmdec
1532675129871086848,183.87075477715987,38.659838368844845,7.613114356994629,7.755616188049316,7.343405246734619,4.437779383716614,-50.746839194688775,2.3731051632782343
4317056214077883904,294.3239712103373,13.115736053843957,7.613127708435059,8.099919319152832,6.9615254402160645,4.747768090808282,-8.383966241575962,-5.000875569658627
2388376788696268928,352.6286237118168,-22.008699879185134,7.613138198852539,8.367436408996582,6.765540599822998,2.0317348161745072,50.88762846156744,-15.17802943772649
4724012096257521152,48.50428953895924,-59.11158942319107,7.613167762756348,8.141058921813965,6.931612968444824,3.817123614175974,36.73452083255583,5.316806298203129
5585899607504475392,110.48643414650874,-38.93664797928111,7.6131720542907715,7.867641925811768,7.194271087646484,7.33170199579076,-6.2430714907256455,23.983910015073658
1891052011413830016,342.6772751753619,33.74184722186251,7.613182067871094,8.98154354095459,6.44290018081665,0.9986825853598043,4.143364342673936,0.22393327952851047
93148533456843904,33.22310699459848,19.821218999004632,7.613226413726807,8.165669441223145,6.90516471862793,3.6073625224439443,-1.1386078040765617,-6.471213285754725
2890679192560316416,88.2091019903649,-32.339143241229024,7.61323881149292,8.138223648071289,6.929506778717041,3.8952276534972397,-24.99154365870904,14.356413268285364
1860565852519200768,308.1721869833893,29.05380866316112,7.613239765167236,8.332480430603027,6.791693210601807,2.304785064964071,-5.799049520448078,-15.765186424528405
5606112926196517248,109.24666928260896,-29.72984152393587,7.613246917724609,7.741122722625732,7.358982563018799,3.655699980543173,-9.79592765311169,6.033380683516615
3171872625573593856,66.37808522509903,-17.183400705168342,7.613271236419678,8.479461669921875,6.699352741241455,1.982251403115988,-4.480794610549954,-4.929597437987612
5857609718415598976,199.4022392241622,-66.9544685721539,7.613340854644775,8.131355285644531,6.935837745666504,4.992073663952487,-44.332490338501614,-19.153930270499668
5399589561198804864,171.1291397213814,-34.28625392242234,7.613379001617432,7.628362655639648,7.557443618774414,6.548632658869291,-27.207157127752346,-12.11417534644417
2291125294458605440,309.5979029600287,79.05519897992642,7.6133904457092285,8.6194429397583,6.626053810119629,1.683190721253086,-12.472293393597804,-15.241687128698883
5781532275461847680,240.80702571713655,-76.31869726654423,7.613409042358398,8.376274108886719,6.763642311096191,1.9788287695372415,-10.976183894113609,-13.849809725839881
6002125128689922176,234.18328216113352,-41.06051114616938,7.613431930541992,7.5849409103393555,7.631373882293701,4.265547569260231,-14.894201094077722,-12.513240631919967
1107969281675112448,111.29382164847897,67.1471314857659,7.613450527191162,7.646245956420898,7.518089294433594,5.984973996698466,-7.572270020528343,-12.253710158158825
6309801707993307520,223.13216294199103,-15.387661569640725,7.6134538650512695,7.826347827911377,7.246155738830566,5.728664529506011,-41.02267608419931,5.876140957281318
